id;val
153;0.47396408908175125,0.076110462937932,0.4878512493632122,0.9621951752484104,0.4951748454766347,0.5109897602470629,0.2192627693978706,0.9699899888905934,0.9436787450718205,0.5211846873730213
154;0.6246408427263446,0.0327602115692307,0.5719945742893653,0.5212647934333374,0.8957769933542562,0.5748443754142651,0.06902858343092777,0.7631591882655316,0.015470176106741618,0.9549241056661879
155;0.33537663645225146,0.7487048298157134,0.1950578788827133,0.13009676392927527,0.4382513986457969,0.8383082998854647,0.8835653746351548,0.2680989505180916,0.553570614449208,0.42362495809655276
156;0.9114949935245485,0.2959544435416692,0.8255397677678127,0.9146410624555952,0.4010257703388955,0.3900397567509032,0.4718773418248552,0.01984366972866536,0.8266618061682559,0.7044238033843434
157;0.07118538458609946,0.014674728779858426,0.7985965890538713,0.2837567263136237,0.9370508510242697,0.05018901492725092,0.530833658104217,0.7804090566347732,0.11946094176606115,0.8648817241729485
158;0.6618191294588321,0.03629821519501264,0.36530641469393665,0.7005793921744641,0.31149509793908803,0.6965278851308205,0.8421046120324692,0.3167109665762876,0.19985383539452306,0.06747394631227199
159;0.0046587649096628825,0.9827821102906659,0.2179490746815007,0.5751732092686255,0.22675026528296793,0.49717466382470565,0.8995710110184869,0.7293990800948607,0.532167390430695,0.32818302335187677
160;0.7575539493517187,0.7907468698109127,0.44120559159894845,0.5295793968739114,0.041058563702019435,0.60446143510316,0.9177273893787892,0.711104668868967,0.7347519509979616,0.5622485498393025
161;0.9449525504718385,0.0701590539114254,0.5865688799912984,0.5815730522594589,0.3873587421231296,0.29447656804454325,0.8345988125826466,0.5215645469891348,0.8562203254202609,0.15601736735256944
162;0.3704767176347705,0.8819663491188527,0.7196808895758088,0.6560759023181532,0.3331059695286894,0.8248306922175396,0.6636898443764212,0.03304538187591144,0.7553714321334437,0.11558092290511057
163;0.7856085480487157,0.4276844792094955,0.9311249771044665,0.7971039200528507,0.9852327075750501,0.8236833267569805,0.744106490447361,0.7811227714417065,0.8378611194065347,0.4976647576532456
164;0.6008399794241954,0.7961768335393121,0.0848885878000426,0.008686318947009553,0.9528475799696416,0.08233633503161508,0.6559422769870422,0.6384978670021577,0.529928085048002,0.1559594161261908
165;0.23162599572778675,0.1518117488911489,0.5090727884359637,0.5037567412922543,0.32057893381467784,0.9975401147642113,0.46721128344769214,0.2804307887476939,0.4259627417349737,0.8674476528994352
166;0.4849020471956299,0.7196153006720116,0.3788947457869746,0.26208278844125177,0.2802990980003267,0.40315683337483665,0.055699723460579054,0.3334796576872431,0.13636161065988184,0.2873628118747863
167;0.4487729936394419,0.7455075522707164,0.8700153848562863,0.3648347242946679,0.2642047930499428,0.9120473427228544,0.47405195408576006,0.35930120963083956,0.6060259707140373,0.9463307367434772
168;0.3636452138539361,0.7950436875441262,0.12326020745269228,0.672234122903128,0.5832678010209269,0.07806485025000964,0.6832593762753957,0.5766839585879364,0.6927895097490796,0.6369296799561187
169;0.9846920931488619,0.8173820908706377,0.5320291602468363,0.8344619776578363,0.07694220526161466,0.11633350496899442,0.50648839481157,0.7155842959855264,0.5602455618868342,0.7283241919300767
170;0.9755265291107674,0.20969107351700766,0.7838768553314371,0.3186937493439965,0.3060003733457429,0.6368024223036095,0.6348454878739798,0.6011142850503005,0.7537204268205272,0.6890827419672306
171;0.6490921666081363,0.8660523004818701,0.7161516318008211,0.7147265846304044,0.6883008638046056,0.17170807525190024,0.07605134229851096,0.29395725464109024,0.6029880925963318,0.9047842617638199
172;0.18616652061501915,0.6781937524685188,0.1908883614087623,0.8062651838923198,0.3675988494970833,0.8407138457346921,0.7550325326086866,0.5345358922603654,0.2428199482733877,0.3441979378062101
173;0.45349752008578836,0.34743234275514046,0.11565415468062001,0.6729608381895965,0.003925411617379804,0.6942228437295523,0.9880296948463553,0.23663612275323098,0.8907763452164847,0.5099511335876751
174;0.7992822775502464,0.7534767251503574,0.20552377146735723,0.2444820695067793,0.29497843279286173,0.40379017836279796,0.8406862882658258,0.634012684196237,0.33672647773404507,0.3643111805815782
175;0.37405561116136743,0.37082320827804216,0.1984400502601178,0.269801323253692,0.9889981577378189,0.21969465329170834,0.49161088510763473,0.5903776267839594,0.30327536551751344,0.33908827484181425
176;0.7474371216659875,0.9764691625774438,0.9069150992986315,0.35800719585745866,0.25317179407239154,0.1838720286833101,0.8461761995341407,0.849603942717967,0.02589269743322342,0.9819636760832356
177;0.9598805006718368,0.8572593920907882,0.24899982707837154,0.6472845079849435,0.7331709748319085,0.03583576176084968,0.4106056845044451,0.6560257701702437,0.8275907809446218,0.3037677439037556
178;0.8502929285078978,0.83441510153895,0.13290743048144682,0.4988054651459838,0.0026791568585696757,0.7596183638773812,0.20814512559169862,0.18728605156638167,0.5165836165716557,0.44186085409310427
179;0.07479114090517147,0.4811284296899242,0.2094462095693964,0.33064788757219976,0.9395950266025804,0.6063260368684373,0.9323258077897193,0.1196439050356195,0.8510606604790647,0.8687907224762345
180;0.952631978004114,0.9925105552955368,0.6787584441578423,0.896493251950166,0.9350861653942535,0.5159078023173584,0.08986390794995325,0.44150027262244274,0.2834168313653803,0.6260689357617206
181;0.6493248543081664,0.14999896318465789,0.49390044727021076,0.7473249696224287,0.7749156641298849,0.6999270810031418,0.7878566878949134,0.052262835939848595,0.7824143052623114,0.6326058230279037
182;0.3269727752543494,0.36150954724589923,0.3122709603955395,0.47724892900301574,0.14996917520175435,0.7133050145752503,0.3603551757833575,0.22084642559208567,0.2847286559041914,0.20155771308224213
183;0.835266912327698,0.0648948509985997,0.7138115235511577,0.5566311965679415,0.3925773491044142,0.957809274072055,0.7500220900227038,0.21222664963479732,0.9277311992366538,0.16819259113141793
184;0.44353532005399565,0.2838035343814004,0.08502903809324325,0.20807633982561657,0.31998253715470115,0.9920327384296098,0.5316905593761657,0.611762000061305,0.4686423132713543,0.7513046924539085
185;0.9588886005359821,0.46562100313388266,0.014289141865810984,0.6877270707534759,0.570151686332833,0.14183157696565352,0.11287246394656691,0.45806758638321077,0.8060378249349377,0.3621107638632475
186;0.990398038364489,0.7073339633957811,0.3192139557249445,0.3954056721823326,0.6819340371919185,0.37961094496419356,0.07681900401646058,0.787290879462934,0.7762479444179087,0.8730291068722514
187;0.01963719887575066,0.7965779802177206,0.6638820449668661,0.06751407912473684,0.10945277021093858,0.23237061381443114,0.9284071284507917,0.23502049633148814,0.14401043084876597,0.049915936370034775
188;0.3051765371715649,0.7151967862799468,0.3851649249856708,0.8235798566353416,0.5318962172712105,0.9940180257294197,0.7781877527216742,0.5297417308974227,0.9466666320302147,0.3274818811146898
189;0.3334232966309598,0.6751380917647496,0.0207992054614482,0.9490182008951146,0.4347327797268943,0.7626561943717834,0.9996323865984458,0.9396088232157452,0.8178273741675983,0.571026628166705
190;0.6460096926980495,0.3750678952838836,0.21859206379205876,0.7035237554489299,0.5141526611234949,0.9401000799883423,0.7206746583674924,0.04546623969685404,0.07744452712478622,0.46629793429390587
191;0.5887203240064086,0.39908467112086254,0.10216982997980195,0.12630962560600878,0.4543811105176764,0.514553037372549,0.6030620193362891,0.44608299773360605,0.023306904869902167,0.038112634253990474
192;0.5309230796161535,0.08176401356442253,0.46470633418956453,0.878268706188911,0.45758703452236693,0.0855446204418654,0.7902403499475389,0.3950968258584012,0.5043464516709442,0.516100264819555
193;0.9822696464844511,0.08892447694259731,0.5189428961684237,0.801523294601142,0.5424765278366677,0.08427366890561205,0.16532535784483693,0.35507676465406823,0.30350339518695646,0.31030872385719044
194;0.27162361469271457,0.6572568597994451,0.3041905711213069,0.4086084784194427,0.4110272138262965,0.16314566932434316,0.8679906327899681,0.1815184789844354,0.7562442584827462,0.005072067488782306
195;0.6494911917094557,0.41292315159518345,0.659110303441861,0.7774277010482498,0.6508550536762844,0.5151866316966971,0.9275579619829963,0.8718908886674487,0.33083009181261547,0.15565170584971477
196;0.002276110313643276,0.6566405043357013,0.24225968564072897,0.6088415644430603,0.9531537245198456,0.5928864001787238,0.9554150849591702,0.2713781635972855,0.6541840805433573,0.4057114625881575
197;0.5482269075675105,0.9493426410386182,0.3320939360745232,0.4119274446211385,0.4826030016469596,0.21947707985220732,0.11063422870527062,0.8445504444857188,0.7992151961873146,0.11556334621152353
198;0.7866504593573744,0.5566874968077405,0.5884688138488358,0.9954647383021779,0.7752042603983941,0.2784641614288559,0.9364453965413535,0.5318846731134403,0.4795394293012071,0.943304662741783
199;0.07218723261218629,0.48045841437028314,0.06710456816347554,0.7274846247276169,0.10974285139637152,0.8837303174757025,0.5002851483265901,0.578834335901459,0.4372163437571315,0.8920011513238553
200;0.6018383842657582,0.9929850552605047,0.14558901913852051,0.3649354267620918,0.1764519432901024,0.24486813923563677,0.40291717303143115,0.14770204963240297,0.7705325027395197,0.5775544060633677
201;0.1923725570890613,0.39503459798307805,0.6686090847574931,0.19147407327459742,0.19017133596262636,0.757274444978624,0.12023347744321877,0.5260086021614135,0.8002837381837787,0.9321577465852897
202;0.6607337819050674,0.16031516132476276,0.009055556230913808,0.1600803523382197,0.45386965969114357,0.5925910648195306,0.7114510523044864,0.8610429723383871,0.57900171012591,0.7871639537104923
203;0.22784677296657685,0.1817304627119296,0.8305342896502808,0.4847636342344812,0.7844199585217482,0.9251283381272917,0.6245579870386094,0.5532515278047414,0.6230379334757838,0.40733484854262325
204;0.9893254041865261,0.8657594640938214,0.34275723249173085,0.759236756951344,0.09036956253764705,0.611515029837108,0.6401203351197143,0.15240853840584256,0.8705801253197555,0.9777395393229024
205;0.3654203617867038,0.9927732236987235,0.28625247909988005,0.5051852398377426,0.7683044256535245,0.20138893164362426,0.43395072040412974,0.5726498116493259,0.7434880122390112,0.04537816293439556
206;0.7976480494697346,0.208742316607879,0.204460412084967,0.38546385553750784,0.06913750020970033,0.8200907341953468,0.03480074983354331,0.4643981376930455,0.15094671597347598,0.5842277143816174
207;0.33162637924763305,0.022310979094531946,0.5989997671888455,0.40635040655072596,0.6588475925066662,0.3635058023419556,0.4207403684593535,0.4516536832795325,0.5656595843007189,0.9216655607188631
208;0.6222197380304886,0.6716290301775039,0.6943156542608314,0.8817760276226222,0.22100114161201412,0.478558068106413,0.5524740510697174,0.6582530600004102,0.5975221238755547,0.9702794028385582
209;0.07775501583686895,0.870962723694571,0.6350985666726052,0.8674665137640356,0.11376996421485952,0.5638729208002382,0.5034253703013887,0.09018808763679231,0.3261350595232464,0.9137981090314018
210;0.24148541100877485,0.1117958740468783,0.1934764913652749,0.0822480005732964,0.43757757564138644,0.6646890499068321,0.12546622158542697,0.18506970178003623,0.7202236172320882,0.6543551527745675
211;0.6080669078956105,0.32380802797121266,0.16495738234078838,0.8005050188991576,0.8843122780423937,0.6039085384282895,0.7000111743389378,0.4312206968932013,0.3856089940566114,0.33180590213046246
212;0.5611958331023141,0.46276626950277,0.6836826385876399,0.6976823021974728,0.6532450810632068,0.07236545806547856,0.29868917264831085,0.12483652910213439,0.34607236190086643,0.013276296016428879
213;0.1800318133939124,0.43823796307724605,0.5166859289670149,0.6087320646408149,0.9506288510756497,0.7267957481763325,0.11331579116402046,0.16698537171698002,0.4916892616586893,0.8265024598711561
214;0.056665987536505535,0.7502218475082777,0.06414662485840283,0.4036236054232921,0.5857665456268558,0.7771422224466927,0.5404935134783928,0.6900785094102309,0.4499941711791666,0.5312367610341288
215;0.21244239321609049,0.21460054191653244,0.7651200723576054,0.8375170883825974,0.04430274904476539,0.24442316417982624,0.31347718584339734,0.02175262306381287,0.5966718306972286,0.8409477563394906
216;0.35265471977850593,0.289721256175807,0.9460720095993601,0.9460058091407191,0.2950956430119621,0.0030771228949882934,0.8941479211858419,0.44804115759858776,0.7557437479022641,0.5279235230385472
217;0.033516426589823234,0.5796934837800668,0.030911752534783177,0.01954831563170467,0.24615692749626827,0.9546886609125831,0.024878153266879366,0.4889213033037997,0.13825791375006646,0.8116442600741437
218;0.44552051334103016,0.8133753845018985,0.15620441798426454,0.033388826430003515,0.18734182307483882,0.524242609081049,0.7865884401138047,0.219131910424315,0.34877455611873265,0.32231653944417116
219;0.33172215636676905,0.3723349278089162,0.5003919129713134,0.6956492201898662,0.29551568330492306,0.18568583487082413,0.3497837833887294,0.5819088424306385,0.8986101666065941,0.4271308939917996
220;0.8484660298699612,0.6362013748719005,0.12061464252578846,0.7950213268887868,0.43452357003278075,0.23468192863523218,0.1709977575099555,0.9702632544530922,0.13105521859049807,0.7726278073523499
221;0.7211869715329458,0.48290638311862355,0.44877410219212965,0.40149087674631967,0.7278352126525152,0.5645417733981574,0.3938629237923078,0.7062337843150527,0.09311191824373621,0.5862456984387546
222;0.34966581900267624,0.6959673878885664,0.13753472676795997,0.16071044850742622,0.2134300284981704,0.10638523246618281,0.6134274994224835,0.2963311630984288,0.553205556849719,0.7326239016089445
223;0.80554904410486,0.5060383387049996,0.7772091207948186,0.29905351346567954,0.32488518895066176,0.5685591918863425,0.3595973941851044,0.2475532617794708,0.5466761463438266,0.5869009554768554
224;0.2535770718409531,0.09692946711708561,0.06556643473608248,0.6345795362137543,0.4147020082018661,0.36290091844511907,0.6205791873450998,0.6592220582585583,0.4712170421963454,0.6403564491421297
225;0.8420312482827689,0.5583411472134174,0.7375473580421607,0.8031241757951973,0.3583952736320528,0.06087527903234813,0.7355932794769234,0.9337404667290037,0.8386902156163842,0.8232851770892234
226;0.32981650472371826,0.9888448327948309,0.9757709165296096,0.1788187452511436,0.019346234686820063,0.9853130072159625,0.13961180165570553,0.9906356770650561,0.8682603402295774,0.3528073798272091
227;0.9345397286440881,0.7411359842309646,0.947987908579784,0.17820703909888647,0.5170519497883553,0.6732046884847147,0.03063676957027206,0.3594460017073354,0.12380451035135831,0.05348381506050148
228;0.28421674844763267,0.32177125375053284,0.656582226915923,0.08471847305697155,0.5029603507053442,0.938399858295841,0.014682919810531603,0.01876392625368306,0.3828488731642291,0.3905299258693795
229;0.9910126926069918,0.2191897936435394,0.485594078677669,0.8950233278823334,0.7708933498414074,0.6305850191083394,0.9015441010810301,0.5011442534232928,0.5603932500546503,0.05228715316905985
